Item,Open,Close,Volume
0,0.154737463555408,0.1503854408357006,0.007667682634615754
1,0.15665761794772268,0.14985379655541048,0.019817636407648536
2,0.1596371635120251,0.15517013795753332,0.021649450652281896
3,0.16188837290973382,0.15948963365901492,0.02038501250111905
4,0.15725352706058313,0.1620813361499427,0.025896665980546858
5,0.14718929829776048,0.15098352797592968,0.029114498967801043
6,0.14930808064173598,0.1398192515917831,0.042399204927774846
7,0.14765278035688775,0.1459994769240855,0.0319392213760078
8,0.14692444419029402,0.14699627192433762,0.03491794586672797
9,0.14473946094839088,0.14167995587240934,0.021053705754137862
10,0.14844731742140913,0.1386895201712639,0.029430608505591753
11,0.15202277209857198,0.14752791620462768,0.025134760940743607
12,0.16288153792591595,0.15297714332662848,0.024551174101745364
13,0.1711580393501572,0.16002127793930498,0.02613577447708086
14,0.1744686399198537,0.16613503506147387,0.033029394012747564
15,0.16685427376427855,0.17484052002476513,0.03560690255165645
16,0.1772495575324953,0.1671982982718595,0.10167784863629736
17,0.18075878605385262,0.1769005782354029,0.027939219917040695
18,0.18433424073101554,0.17656831323531885,0.03932321596388829
19,0.1882407504135725,0.17975810286647576,0.027339422332514726
20,0.19201483304239628,0.19039076032052688,0.019963533117398097
21,0.1891015136338994,0.18646997247906827,0.020141851318203115
22,0.18373833161815503,0.18520732998847655,0.02510233944968815
23,0.17830894870448302,0.18228336249746468,0.03019251354539501
24,0.1830762216073669,0.17630251644536837,0.036680864442868485
25,0.18493014984387598,0.1769670464455364,0.0223546180827381
26,0.17817652165074985,0.17749866537563197,0.023598792801991293
27,0.18314242250529458,0.1761696053752958,0.036405281768897096
28,0.18651922397291873,0.17902713000636872,0.026476200133163166
29,0.18665165102665185,0.1839447128480794,0.019927058939960707
30,0.1973780150581406,0.18607123926885072,0.015440735115161742
31,0.1940011883326386,0.19371346102175635,0.008348533946780364
32,0.19016090480588713,0.18866294175977855,0.019578527911114536
33,0.19227968714986268,0.18740032461938144,0.017199601004920326
34,0.19439846949383818,0.18713450247923635,0.018431617665027718
35,0.20260874476227383,0.19564063351251615,0.04325432175436254
36,0.2004899624182984,0.2003588624242153,0.01323607372339062
37,0.19876846123552247,0.19716907279305834,0.030411358610019347
38,0.19890088828925565,0.19936204207376862,0.012259376305344953
39,0.19731178890233506,0.1972355156529973,0.011692000211874443
40,0.19519300655835956,0.19876395493353954,0.015400208251342421
41,0.19300802331645636,0.19078946818054987,0.009215808832513859
42,0.18777726835444522,0.18733388175944243,0.017908821121758463
43,0.18115606721505226,0.18115365642714004,0.013341443569320856
44,0.1802291030967977,0.17656831323531885,0.01930699792352508
45,0.17234985757587826,0.1749069628847041,0.015991900463104523
46,0.17771303959162257,0.1699893800429934,0.02335968430545729
47,0.18115606721505226,0.17636895930530733,0.030314094136852973
48,0.18009667604306448,0.17636895930530733,0.03665249563819496
49,0.1869165051341183,0.17842904286613964,0.0680810785300793
50,0.19684830684320778,0.1957070763724551,0.017069915040698495
51,0.19751044211187382,0.19231793281128667,0.01230800854192814
52,0.19777527096146233,0.19411216888177935,0.018703147652617175
53,0.19598754362288087,0.19318181674146623,0.006395139110689035
54,0.1934052792197781,0.19284955174138219,0.0066990905893339545
55,0.1937363342251722,0.18773258961946543,0.008137794254919891
56,0.19287559626272313,0.19005849532044283,0.009009121827035317
57,0.19413361538637178,0.19205211067114158,0.013949346526610687
58,0.18976362364468755,0.1922514646011531,0.016413379846825477
59,0.18989605069842072,0.1823498307075982,0.02122797126856095
